id,sentiment,call_timestamp,reason,city,state,channel,response_time,call duration in minutes,call_center,Market
PRU-31062322-a-970589-R5,Negative,10/10/2023,Pressure Error Alert,Washington,District of Columbia,Email,Within SLA,28,Los Angeles/CA,HOME
ZUX-84617609-b-609013-wr,Very Negative,10/5/2023,Canister Seal Issue,Washington,District of Columbia,Call-Center,Below SLA,45,Baltimore/MD,HOME
NYJ-44025425-y-703888-bl,Very Positive,10/11/2023,Canister Seal Issue,Washington,District of Columbia,Text,Within SLA,15,Denver/CO,HOME
ZXR-76060651-e-994196-u6,Negative,10/12/2023,Canister Seal Issue,Washington,District of Columbia,Text,Within SLA,35,Chicago/IL,HOME
BPZ-85950852-l-639312-R0,Very Positive,10/29/2023,Pressure Error Alert,Washington,District of Columbia,Text,Within SLA,15,Los Angeles/CA,HOME
RPI-62838569-i-424462-Lh,Positive,10/4/2023,Canister Seal Issue,Washington,District of Columbia,Web,Above SLA,23,Baltimore/MD,HOME
xHJ-63733531-l-305942-I1,Neutral,10/26/2023,Pressure Error Alert,Washington,District of Columbia,Text,Within SLA,20,Los Angeles/CA,HOME
HZV-61588609-I-883581-RU,Negative,10/8/2023,Power Cord issue,Washington,District of Columbia,Call-Center,Within SLA,17,Denver/CO,HOME
ALT-63130064-a-267396-IE,Very Negative,10/20/2023,Canister Seal Issue,Washington,District of Columbia,Web,Within SLA,31,Chicago/IL,HOME
IXE-38209645-R-696140-HA,Negative,10/5/2023,Power Cord issue,Washington,District of Columbia,Call-Center,Within SLA,14,Los Angeles/CA,HOME
VWU-90191474-e-161708-rL,Positive,10/23/2023,Canister Seal Issue,Washington,District of Columbia,Call-Center,Within SLA,19,Los Angeles/CA,HOME
NxR-03397101-L-815359-Dt,Neutral,10/11/2023,Power Cord issue,Washington,District of Columbia,Call-Center,Within SLA,11,Baltimore/MD,HOME
xAN-18250509-Q-985170-UB,Very Positive,10/27/2023,Power Cord issue,Washington,District of Columbia,Call-Center,Below SLA,10,Chicago/IL,HOME
DDE-58084434-5-032589-bg,Negative,10/27/2023,Pressure Error Alert,Washington,District of Columbia,Text,Within SLA,33,Chicago/IL,HOME
URP-11990121-4-122477-ts,Very Negative,10/7/2023,Canister Seal Issue,Washington,District of Columbia,Email,Within SLA,26,Baltimore/MD,HOME
EPR-68697106-P-814704-us,Very Negative,10/9/2023,Canister Seal Issue,Washington,District of Columbia,Web,Within SLA,24,Los Angeles/CA,HOME
WWN-80148300-6-867529-Ua,Negative,10/16/2023,Canister Seal Issue,Washington,District of Columbia,Text,Within SLA,27,Los Angeles/CA,HOME
RVx-56514908-n-728648-pD,Negative,10/13/2023,Canister Seal Issue,Washington,District of Columbia,Text,Below SLA,22,Denver/CO,HOME
QVL-62455696-E-251935-AA,Neutral,10/14/2023,Canister Seal Issue,Washington,District of Columbia,Email,Below SLA,44,Los Angeles/CA,HOME
IUY-24481397-x-032761-vz,Negative,10/27/2023,Canister Seal Issue,Washington,District of Columbia,Text,Above SLA,41,Los Angeles/CA,HOME
ZJP-46256974-U-426110-v3,Negative,10/21/2023,Canister Seal Issue,Washington,District of Columbia,Call-Center,Below SLA,29,Baltimore/MD,HOME
LSP-66175767-d-493390-Xy,Negative,10/25/2023,Canister Seal Issue,Washington,District of Columbia,Web,Below SLA,14,Los Angeles/CA,HOME
ZVJ-75477396-u-018220-2t,Negative,10/21/2023,Canister Seal Issue,Washington,District of Columbia,Text,Within SLA,8,Denver/CO,HOME
JFQ-09797355-o-835576-DS,Negative,10/4/2023,Pressure Error Alert,Washington,District of Columbia,Web,Within SLA,24,Los Angeles/CA,HOME
PBL-34496590-z-420119-nN,Neutral,10/26/2023,Canister Seal Issue,Washington,District of Columbia,Email,Below SLA,19,Los Angeles/CA,HOME
RxJ-38246800-R-919225-dd,Positive,10/15/2023,Pressure Error Alert,Washington,District of Columbia,Web,Within SLA,11,Chicago/IL,HOME
PQO-05108507-p-422194-tD,Negative,10/6/2023,Power Cord issue,Washington,District of Columbia,Call-Center,Within SLA,25,Baltimore/MD,HOME
NLB-97886355-L-436058-l4,Negative,10/20/2023,Power Cord issue,Washington,District of Columbia,Call-Center,Within SLA,30,Baltimore/MD,HOME
UQP-50061790-x-394462-n1,Positive,10/13/2023,Power Cord issue,Washington,District of Columbia,Call-Center,Below SLA,30,Los Angeles/CA,HOME
UOV-27939564-t-779980-Te,Positive,10/21/2023,Canister Seal Issue,Washington,District of Columbia,Email,Within SLA,43,Los Angeles/CA,HOME
YQV-18532588-R-480045-Hx,Negative,10/19/2023,Canister Seal Issue,Washington,District of Columbia,Text,Below SLA,30,Baltimore/MD,HOME
HFA-47805473-h-049642-Nh,Negative,10/26/2023,Canister Seal Issue,Washington,District of Columbia,Call-Center,Below SLA,16,Los Angeles/CA,HOME
DWO-63265417-v-745310-BI,Negative,10/19/2023,Canister Seal Issue,Washington,District of Columbia,Web,Below SLA,41,Chicago/IL,HOME
LNG-84162813-Q-354148-sq,Positive,10/26/2023,Canister Seal Issue,Washington,District of Columbia,Call-Center,Below SLA,28,Baltimore/MD,HOME
NAR-49652778-R-345425-ox,Neutral,10/11/2023,Pressure Error Alert,Washington,District of Columbia,Text,Within SLA,27,Los Angeles/CA,Hoome
ANH-45642853-x-006366-uL,Neutral,10/24/2023,Canister Seal Issue,Washington,District of Columbia,Text,Below SLA,21,Baltimore/MD,Hoome
REP-88454800-7-708524-sV,Negative,10/19/2023,Canister Seal Issue,Washington,District of Columbia,Web,Below SLA,32,Chicago/IL,Hoome
ZLH-48644975-H-840205-aB,Negative,10/27/2023,Canister Seal Issue,Washington,District of Columbia,Email,Above SLA,12,Denver/CO,Hoome
GSQ-02169920-I-106245-hU,Positive,10/2/2023,Canister Seal Issue,Washington,District of Columbia,Text,Within SLA,31,Baltimore/MD,Hoome
SRO-89512691-j-902556-eU,Neutral,10/1/2023,Canister Seal Issue,Washington,District of Columbia,Web,Below SLA,39,Denver/CO,Hoome
VVO-16368441-U-790287-R4,Negative,10/23/2023,Canister Seal Issue,Washington,District of Columbia,Call-Center,Within SLA,34,Denver/CO,Hoome
XGU-19531071-n-743531-ll,Positive,10/24/2023,Canister Seal Issue,Washington,District of Columbia,Text,Within SLA,22,Los Angeles/CA,Hoome
AVF-99734365-e-136740-yU,Very Negative,10/17/2023,Canister Seal Issue,Washington,District of Columbia,Web,Above SLA,12,Denver/CO,Hoome
xTA-64111216-a-945297-0H,Negative,10/2/2023,Canister Seal Issue,Washington,District of Columbia,Call-Center,Above SLA,8,Baltimore/MD,Hoome
WxR-53470523-t-979771-6D,Negative,10/23/2023,Canister Seal Issue,Washington,District of Columbia,Text,Within SLA,14,Baltimore/MD,HOSP
FRP-23360048-y-114896-NR,Very Positive,10/24/2023,Power Cord issue,Washington,District of Columbia,Call-Center,Within SLA,22,Baltimore/MD,HOSP
ORE-49445345-7-879511-FT,Positive,10/21/2023,Canister Seal Issue,Washington,District of Columbia,Web,Below SLA,45,Baltimore/MD,HOSP
JUW-69622636-H-452855-f1,Very Positive,10/1/2023,Pressure Error Alert,Washington,District of Columbia,Text,Within SLA,19,Los Angeles/CA,HOSP
ALE-78634337-U-164512-Zn,Very Positive,10/25/2023,Canister Seal Issue,Washington,District of Columbia,Call-Center,Within SLA,10,Chicago/IL,HOSP
SQO-33621345-F-943263-dO,Very Positive,10/19/2023,Pressure Error Alert,Washington,District of Columbia,Web,Within SLA,16,Los Angeles/CA,HOSP
RXT-30138646-o-797176-dB,Negative,10/18/2023,Canister Seal Issue,Washington,District of Columbia,Web,Below SLA,22,Chicago/IL,HOSP
JXU-69822627-2-525441-dH,Very Negative,10/1/2023,Canister Seal Issue,Washington,District of Columbia,Text,Within SLA,16,Baltimore/MD,HOSP
UWQ-62397548-R-779066-LR,Negative,10/12/2023,Canister Seal Issue,Washington,District of Columbia,Call-Center,Within SLA,12,Baltimore/MD,HOSP
OLV-46823695-E-677865-ST,Negative,10/5/2023,Canister Seal Issue,Washington,District of Columbia,Email,Within SLA,29,Baltimore/MD,HOSP
IXD-31740207-P-255139-7a,Very Negative,10/15/2023,Canister Seal Issue,Washington,District of Columbia,Email,Within SLA,24,Baltimore/MD,HOSP
QXS-61238249-O-418483-YE,Very Negative,10/20/2023,Pressure Error Alert,Washington,District of Columbia,Web,Within SLA,43,Los Angeles/CA,HOSP
JTH-97379859-t-093360-UQ,Very Positive,10/30/2023,Pressure Error Alert,Washington,District of Columbia,Text,Within SLA,31,Los Angeles/CA,HOSP
RVZ-23563588-7-510731-sQ,Very Negative,10/26/2023,Canister Seal Issue,Washington,District of Columbia,Web,Within SLA,7,Baltimore/MD,HOSP
GLU-14146095-9-215845-DI,Very Negative,10/18/2023,Pressure Error Alert,Washington,District of Columbia,Text,Above SLA,17,Baltimore/MD,HOSP
DGR-02561121-i-650172-0S,Neutral,10/5/2023,Power Cord issue,Washington,District of Columbia,Call-Center,Within SLA,15,Chicago/IL,HOSP
DJR-79071011-b-182528-fS,Neutral,10/14/2023,Canister Seal Issue,Washington,District of Columbia,Email,Within SLA,32,Los Angeles/CA,HOSP
QQF-13331986-u-099262-UD,Very Positive,10/25/2023,Canister Seal Issue,Washington,District of Columbia,Email,Within SLA,37,Chicago/IL,HOSP
LRJ-85997093-7-822117-fq,Very Positive,10/2/2023,Canister Seal Issue,Washington,District of Columbia,Web,Within SLA,40,Los Angeles/CA,HOSP
JHP-00746609-Y-616838-ON,Neutral,10/17/2023,Pressure Error Alert,Washington,District of Columbia,Email,Within SLA,9,Chicago/IL,HOSP
HNT-70303087-j-096764-Ez,Neutral,10/8/2023,Canister Seal Issue,Washington,District of Columbia,Text,Within SLA,16,Baltimore/MD,HOSP
ROT-77856330-R-408230-n2,Negative,10/6/2023,Canister Seal Issue,Washington,District of Columbia,Text,Within SLA,8,Chicago/IL,HOSP
HTR-87080536-U-261813-d1,Neutral,10/10/2023,Canister Seal Issue,Washington,District of Columbia,Text,Below SLA,31,Los Angeles/CA,HOSP
RZE-49164763-x-125320-6f,Very Negative,10/16/2023,Canister Seal Issue,Washington,District of Columbia,Web,Below SLA,19,Los Angeles/CA,HOSP
VVS-88275218-x-941147-Sx,Negative,10/15/2023,Power Cord issue,Washington,District of Columbia,Call-Center,Below SLA,41,Los Angeles/CA,HOSP
PWO-84306020-e-096902-Z4,Negative,10/19/2023,Power Cord issue,Washington,District of Columbia,Call-Center,Within SLA,28,Los Angeles/CA,HOSP
UFU-66344041-e-988028-js,Neutral,10/15/2023,Pressure Error Alert,Washington,District of Columbia,Email,Below SLA,10,Baltimore/MD,HOSP
DNI-52638221-x-756635-n2,Very Negative,10/22/2023,Canister Seal Issue,Washington,District of Columbia,Text,Within SLA,23,Los Angeles/CA,HOSP
HBT-05850472-1-857665-ur,Neutral,10/26/2023,Canister Seal Issue,Washington,District of Columbia,Web,Within SLA,43,Los Angeles/CA,HOSP
ZWN-08649937-D-551514-XW,Neutral,10/25/2023,Power Cord issue,Washington,District of Columbia,Call-Center,Within SLA,21,Chicago/IL,HOSP
RBX-98217882-q-406964-ux,Very Positive,10/15/2023,Canister Seal Issue,Washington,District of Columbia,Web,Above SLA,45,Baltimore/MD,HOSP
RUx-66774709-R-807754-6T,Very Negative,10/5/2023,Power Cord issue,Washington,District of Columbia,Call-Center,Within SLA,30,Baltimore/MD,HOSP
PET-45190599-r-855787-71,Negative,10/21/2023,Canister Seal Issue,Washington,District of Columbia,Call-Center,Below SLA,11,Baltimore/MD,HOSP
OER-25423041-n-092207-D0,Neutral,10/23/2023,Pressure Error Alert,Washington,District of Columbia,Text,Within SLA,40,Denver/CO,HOSP
PQW-94246126-t-754246-nT,Positive,10/5/2023,Canister Seal Issue,Washington,District of Columbia,Text,Within SLA,28,Baltimore/MD,HOSP
BUB-33248547-x-428102-nU,Negative,10/26/2023,Canister Seal Issue,Washington,District of Columbia,Web,Within SLA,12,Los Angeles/CA,HOSP
DDx-62698176-d-496604-xn,Neutral,10/22/2023,Pressure Error Alert,Washington,District of Columbia,Text,Above SLA,27,Baltimore/MD,HOSP
LLU-11813547-U-413445-BP,Negative,10/14/2023,Canister Seal Issue,Washington,District of Columbia,Call-Center,Below SLA,33,Chicago/IL,HOSP
HYA-32740530-w-935617-qw,Very Negative,10/12/2023,Canister Seal Issue,Washington,District of Columbia,Web,Within SLA,43,Chicago/IL,HOSP
XRG-89524587-u-346728-9b,Neutral,10/17/2023,Canister Seal Issue,Washington,District of Columbia,Email,Within SLA,30,Chicago/IL,HOSP
VAD-34757458-g-767952-Bl,Positive,10/18/2023,Canister Seal Issue,Washington,District of Columbia,Call-Center,Above SLA,36,Chicago/IL,HOSP
GJO-65342555-4-465013-LR,Negative,10/25/2023,Pressure Error Alert,Washington,District of Columbia,Text,Within SLA,5,Los Angeles/CA,HOSP
URN-77902369-O-820082-9W,Negative,10/24/2023,Canister Seal Issue,Washington,District of Columbia,Email,Within SLA,27,Baltimore/MD,HOSP
BHN-65451678-h-361636-a9,Neutral,10/10/2023,Canister Seal Issue,Washington,District of Columbia,Call-Center,Above SLA,22,Los Angeles/CA,HOSP
ULX-20949275-q-191716-WR,Very Negative,10/27/2023,Canister Seal Issue,Washington,District of Columbia,Email,Within SLA,35,Baltimore/MD,HOSP
ROZ-67450441-x-804239-LU,Positive,10/15/2023,Canister Seal Issue,Washington,District of Columbia,Email,Within SLA,26,Baltimore/MD,HOSP
VYP-23144777-P-519657-3H,Very Negative,10/28/2023,Canister Seal Issue,Washington,District of Columbia,Call-Center,Within SLA,15,Los Angeles/CA,HOSP
FxR-38134289-B-101716-71,Very Positive,10/22/2023,Canister Seal Issue,Washington,District of Columbia,Call-Center,Within SLA,19,Los Angeles/CA,HOSP
PVH-16677079-o-180556-RR,Negative,10/2/2023,Canister Seal Issue,Washington,District of Columbia,Text,Within SLA,27,Baltimore/MD,HOSP
WAJ-33121317-R-475050-7L,Neutral,10/8/2023,Power Cord issue,Washington,District of Columbia,Call-Center,Above SLA,42,Denver/CO,HOSP
XGD-85087849-3-435705-BW,Negative,10/8/2023,Canister Seal Issue,Washington,District of Columbia,Email,Within SLA,33,Los Angeles/CA,HOSP
WHH-54448210-x-520444-iO,Very Negative,10/19/2023,Canister Seal Issue,Washington,District of Columbia,Text,Within SLA,17,Chicago/IL,HOSP
ORU-40055218-R-574982-nb,Very Positive,10/8/2023,Pressure Error Alert,Washington,District of Columbia,Email,Below SLA,41,Baltimore/MD,HOSP
JVV-17627779-a-613422-DT,Negative,10/28/2023,Canister Seal Issue,Washington,District of Columbia,Web,Within SLA,15,Baltimore/MD,HOSP
SAU-44269591-O-837452-jf,Negative,10/8/2023,Power Cord issue,Washington,District of Columbia,Call-Center,Within SLA,32,Chicago/IL,HOSP
RIU-80809609-y-684969-Ui,Neutral,10/29/2023,Canister Seal Issue,Washington,District of Columbia,Text,Within SLA,19,Los Angeles/CA,HOSP
QZH-27825769-z-483239-9e,Neutral,10/3/2023,Canister Seal Issue,Washington,District of Columbia,Call-Center,Within SLA,39,Los Angeles/CA,HOSP
NZJ-59368660-2-797089-js,Neutral,10/29/2023,Canister Seal Issue,Washington,District of Columbia,Email,Within SLA,45,Baltimore/MD,HOSP
DQJ-16835087-q-677057-PP,Negative,10/7/2023,Canister Seal Issue,Washington,District of Columbia,Text,Below SLA,12,Baltimore/MD,HOSP
OJZ-37514252-n-923655-N1,Positive,10/27/2023,Canister Seal Issue,Washington,District of Columbia,Text,Below SLA,18,Chicago/IL,HOSP
OSY-57842377-7-308908-6I,Negative,10/25/2023,Canister Seal Issue,Washington,District of Columbia,Text,Within SLA,34,Denver/CO,hosp
GxN-05483079-f-964533-Ay,Neutral,10/3/2023,Power Cord issue,Washington,District of Columbia,Call-Center,Within SLA,45,Chicago/IL,hosp
WEN-46580171-0-628433-GU,Negative,10/27/2023,Canister Seal Issue,Washington,District of Columbia,Text,Below SLA,44,Baltimore/MD,hosp
DIF-55400831-a-141323-xD,Very Negative,10/7/2023,Pressure Error Alert,Washington,District of Columbia,Email,Within SLA,31,Chicago/IL,hosp
UUY-70735816-U-032238-5d,Very Positive,10/5/2023,Canister Seal Issue,Washington,District of Columbia,Text,Within SLA,45,Chicago/IL,hosp
ZSP-52343982-4-400603-Xb,Very Negative,10/9/2023,Canister Seal Issue,Washington,District of Columbia,Web,Below SLA,44,Chicago/IL,hosp
WAU-31873309-a-000813-WD,Neutral,10/12/2023,Canister Seal Issue,Washington,District of Columbia,Text,Within SLA,20,Baltimore/MD,hosp
AOx-84022907-o-103715-9R,Positive,10/30/2023,Canister Seal Issue,Washington,District of Columbia,Text,Within SLA,44,Chicago/IL,HOSP
UDO-89086352-0-100195-4L,Neutral,10/30/2023,Canister Seal Issue,Washington,District of Columbia,Text,Within SLA,33,Baltimore/MD,HOSP
RVH-23172891-r-360848-2g,Positive,10/9/2023,Canister Seal Issue,Washington,District of Columbia,Call-Center,Below SLA,37,Los Angeles/CA,HOSP
ZLD-20784734-t-310153-lJ,Very Negative,10/4/2023,Canister Seal Issue,Washington,District of Columbia,Text,Within SLA,39,Los Angeles/CA,HOSP
VSU-14898809-U-365193-24,Neutral,10/13/2023,Pressure Error Alert,Washington,District of Columbia,Text,Within SLA,23,Los Angeles/CA,HOSP
AVH-41428827-Z-527910-53,Positive,10/5/2023,Power Cord issue,Washington,District of Columbia,Call-Center,Within SLA,28,Baltimore/MD,HOSP
xTQ-88151738-S-038786-JU,Very Positive,10/16/2023,Canister Seal Issue,Washington,District of Columbia,Email,Below SLA,16,Baltimore/MD,HOSP
FOY-67320046-q-295324-Eh,Very Positive,10/25/2023,Canister Seal Issue,Washington,District of Columbia,Web,Within SLA,13,Denver/CO,HOSP
BxP-50664363-x-934674-Zy,Positive,10/16/2023,Canister Seal Issue,Washington,District of Columbia,Text,Below SLA,11,Los Angeles/CA,HOSP
DON-07060758-Y-296458-Da,Neutral,10/8/2023,Canister Seal Issue,Washington,District of Columbia,Call-Center,Above SLA,38,Chicago/IL,HOSP
JDW-98744425-Z-431566-oW,Very Positive,10/20/2023,Canister Seal Issue,Washington,District of Columbia,Call-Center,Within SLA,10,Los Angeles/CA,HOSP
RJV-78252362-o-464579-X7,Negative,10/14/2023,Canister Seal Issue,Washington,District of Columbia,Call-Center,Within SLA,12,Los Angeles/CA,HOSP
FXE-82841163-j-345860-qt,Negative,10/28/2023,Canister Seal Issue,Washington,District of Columbia,Web,Below SLA,10,Los Angeles/CA,HOSP
RYX-52826266-d-571413-t5,Negative,10/24/2023,Pressure Error Alert,Washington,District of Columbia,Text,Within SLA,17,Baltimore/MD,HOSP
BEP-19603641-Q-902373-vp,Very Positive,10/18/2023,Canister Seal Issue,Washington,District of Columbia,Web,Above SLA,5,Denver/CO,HOSP
TOV-52369287-E-997925-GP,Positive,10/14/2023,Canister Seal Issue,Washington,District of Columbia,Call-Center,Below SLA,39,Los Angeles/CA,HOSP
TRX-10113315-x-774172-D2,Very Positive,10/21/2023,Canister Seal Issue,Washington,District of Columbia,Email,Within SLA,45,Baltimore/MD,HOSP
JNH-85198936-y-423025-r1,Very Positive,10/12/2023,Canister Seal Issue,Washington,District of Columbia,Email,Within SLA,38,Los Angeles/CA,HOSP
RNI-28550431-g-570882-9f,Very Negative,10/6/2023,Canister Seal Issue,Washington,District of Columbia,Email,Within SLA,32,Los Angeles/CA,HOSP
RLG-57065424-A-610713-xh,Neutral,10/18/2023,Canister Seal Issue,Washington,District of Columbia,Email,Within SLA,10,Chicago/IL,HOSP
SFR-10031888-3-463070-AY,Positive,10/14/2023,Canister Seal Issue,Washington,District of Columbia,Call-Center,Within SLA,41,Denver/CO,HOSP
EVH-42271423-a-351611-1X,Neutral,10/6/2023,Canister Seal Issue,Washington,District of Columbia,Email,Within SLA,7,Chicago/IL,HOSP
JDR-22205572-s-105747-Ef,Neutral,10/12/2023,Canister Seal Issue,Washington,District of Columbia,Email,Within SLA,44,Baltimore/MD,HOSP
FRJ-79026962-9-235736-7x,Very Negative,10/25/2023,Pressure Error Alert,Washington,District of Columbia,Email,Within SLA,20,Los Angeles/CA,HOSP
WxZ-23292945-H-851623-G9,Neutral,10/18/2023,Canister Seal Issue,Washington,District of Columbia,Call-Center,Within SLA,42,Baltimore/MD,HOSP
GST-03399556-B-133827-Fp,Negative,10/30/2023,Power Cord issue,Washington,District of Columbia,Call-Center,Within SLA,16,Denver/CO,HOSP
HVD-55841825-A-448720-AO,Negative,10/1/2023,Canister Seal Issue,Washington,District of Columbia,Text,Within SLA,26,Baltimore/MD,hosp
HRR-95997382-9-386168-g9,Positive,10/3/2023,Pressure Error Alert,Washington,District of Columbia,Email,Within SLA,43,Los Angeles/CA,hosp
